Address,Bedrooms,Bathrooms,Area,Year Built,Parking,Price,Location
7437 Eads Ave,3 Beds,3 Baths,"1,672 sqft",Year Built: 2008,2 Car Garage,"$2,059,000",San Diego
2622 Escala Cir,3 Beds,3 Baths,"1,526 sqft",Year Built: 2004,2 Car Garage,"$825,000",San Diego
1124 S  39th St,3 Beds,1 Bath,960 sqft,Year Built: 1953,1 Car Garage,"$675,000",San Diego
50 The Point,5 Beds,3 Baths,"2,714 sqft",Year Built: 1977,2 Car Garage,"$3,650,000",San Diego
3144 Emerson St,2 Beds,3 Baths,"1,304 sqft",Year Built: 2017,2 Car Garage,"$1,250,000",San Diego
8275 STATION VILLAGE LN #3211,2 Beds,2 Baths,"1,187 sqft",Year Built: 2005,2 Car Garage,"$860,000",San Diego
18577 Caminito Pasadero #412,2 Beds,2 Baths,"1,140 sqft",Year Built: 1993,Garage,"$659,900",San Diego
El Camino Del Teatro,5 Beds,11 Baths,"11,239 sqft (on 1.53 acres)",Year Built: 2019,4 Car Garage,"$34,750,000",San Diego
36 Admiralty Cross,5 Beds,3 Baths,"3,618 sqft",Year Built: 1977,3 Car Garage,"$3,999,900",San Diego
15277 Maturin Dr #56,1 Bed,1 Bath,769 sqft,Year Built: 1995,Garage,"$500,000",San Diego
3734 Cowley Way,3 Beds,2 Baths,"1,002 sqft",Year Built: 1953,Garage,"$935,000",San Diego
245 Prospect St #2,2 Beds,2 Baths,"1,271 sqft",Year Built: 1982,1 Car Garage,"$1,999,950",San Diego
550 Front St #1101,2 Beds,3 Baths,"1,676 sqft",Year Built: 2005,2 Car Garage,"$2,150,000",San Diego
1820 Avenida Del Mundo #502,2 Beds,2 Baths,"1,400 sqft",Year Built: 1978,Garage,"$3,200,000",San Diego
518 S  35th St,2 Beds,1 Bath,532 sqft,Year Built: 1925,Garage,"$475,000",San Diego
7405 Charmant Dr #2326,2 Beds,2 Baths,934 sqft,Year Built: 1987,Garage,"$759,000",San Diego
4951 E  Mountain View Dr,2 Beds,1 Bath,886 sqft (on 0.31 acres),Year Built: 1924,Garage,"$1,350,000",San Diego
4164 Cherokee Ave #G,2 Beds,2 Baths,792 sqft,Year Built: 1982,Garage,"$499,000",San Diego
9535 Poole St,4 Beds,4 Baths,"2,718 sqft",Year Built: 2011,1 Car Garage,"$2,930,000",San Diego
6303 Dowling Dr,4 Beds,3 Baths,"2,362 sqft",Year Built: 1990,2 Car Garage,"$2,795,000",San Diego
11076 Ivy Hill Dr,5 Beds,5 Baths,"2,900 sqft",Year Built: 1998,2 Car Garage,"$2,350,000",San Diego
3519 Apollo St,3 Beds,2 Baths,"1,120 sqft",Year Built: 1958,2 Car Garage,"$820,000",San Diego
1588 Hawken Dr,4 Beds,3 Baths,"2,021 sqft",Year Built: 2003,Garage,"$874,900",San Diego
12550 Carmel Creek Rd #98,2 Beds,2 Baths,950 sqft,Year Built: 1990,1 Carport Spaces,"$749,888",San Diego
3826 Browning St,4 Beds,3 Baths,"2,298 sqft",Year Built: 1969,2 Car Garage,"$1,499,999",San Diego
12620 Stellar Dr,5 Beds,3 Baths,"3,026 sqft",Year Built: 2022,2 Car Garage,"$2,099,999",San Diego
1441 9th Ave #308,2 Beds,2 Baths,"1,213 sqft",Year Built: 2008,Garage,"$825,000",San Diego
5158 Triple Crown Row,3 Beds,4 Baths,"3,362 sqft (on 9.09 acres)",Year Built: 1986,2 Car Garage,"$3,285,000",San Diego
3842 Modena Pl,4 Beds,3 Baths,"3,430 sqft",Year Built: 1998,3 Car Garage,"$2,995,000",San Diego
11324 Almazon St,4 Beds,2 Baths,"1,733 sqft (on 0.48 acres)",Year Built: 1971,2 Car Garage,,San Diego
247 B Ave,4 Beds,4 Baths,"2,708 sqft",Year Built: 1984,Garage,"$3,300,000",San Diego
4206-08 Bannock Ave,Studio,,,Year Built: 1954,2 Parking Spaces,"$960,000",San Diego
13298 Glencliff Way,4 Beds,4 Baths,"3,071 sqft (on 0.33 acres)",Year Built: 1989,3 Car Garage,"$3,000,000",San Diego
5185 Rancho Quinta Bnd,4 Beds,5 Baths,"5,614 sqft (on 0.41 acres)",Year Built: 2004,3 Car Garage,"$4,900,000",San Diego
33rd St,,,,,No Info,"$699,000",San Diego
434 Orange Ave #3A,3 Beds,3 Baths,"1,896 sqft",Year Built: 2021,Garage,"$3,200,000",San Diego
445 Island Ave #514,2 Beds,1 Bath,846 sqft,Year Built: 2006,Garage,"$650,000",San Diego
33rd St   #-539-322,,,,,No Info,"$699,000",San Diego
1720 Avenida Del Mundo #501,Studio,1 Bath,663 sqft,Year Built: 1973,1 Car Garage,"$1,025,000",San Diego
13529 Jadestone Way,4 Beds,3 Baths,"1,550 sqft (on 0.41 acres)",Year Built: 1996,2 Car Garage,"$1,495,000",San Diego
2045 Galveston St,2 Beds,1 Bath,914 sqft (on 0.29 acres),Year Built: 1942,Garage,"$1,500,000",San Diego
4258 Feather Ave,3 Beds,2 Baths,"1,923 sqft",Year Built: 1954,1 Car Garage,"$1,165,000",San Diego
12515 Oaks North Dr #132,2 Beds,2 Baths,"1,096 sqft",Year Built: 1977,Garage,"$499,000",San Diego
1026 G Ave,5 Beds,5 Baths,"3,307 sqft",Year Built: 2005,Garage,"$6,250,000",San Diego
396 Ridgecrest Dr,4 Beds,3 Baths,"1,607 sqft",Year Built: 1961,2 Car Garage,"$799,000",San Diego
700 Front St #2705,2 Beds,4 Baths,"2,580 sqft",Year Built: 1991,Garage,"$2,049,000",San Diego
2825 3rd Ave #406,3 Beds,2 Baths,"1,004 sqft",Year Built: 1988,2 Car Garage,"$679,000",San Diego
28 Green Turtle Rd,4 Beds,4 Baths,"3,250 sqft",Year Built: 1976,Garage,"$3,850,000",San Diego
550 Front St #1006,2 Beds,2 Baths,"1,012 sqft",Year Built: 2005,2 Car Garage,"$874,900",San Diego
5910 Madra Ave,5 Beds,6 Baths,"4,773 sqft (on 0.28 acres)",Year Built: 2004,2 Car Garage,"$3,500,000",San Diego
8560 Via Mallorca #L,1 Bed,1 Bath,691 sqft,Year Built: 1972,Garage,"$599,988",San Diego
1552 Monmouth Dr,4 Beds,4 Baths,"2,614 sqft",Year Built: 1956,Garage,"$3,795,000",San Diego
2570 Willow St,4 Beds,3 Baths,"1,638 sqft",Year Built: 1955,Garage,"$1,650,000",San Diego
17003 San Antonio Rose Ct,5 Beds,6 Baths,"4,276 sqft (on 1.48 acres)",Year Built: 2006,2 Car Garage,"$3,695,000",San Diego
2746 Market St,,,,,No Info,"$1,600,000",San Diego
2006 Chalcedony St,6 Beds,6 Baths,"3,254 sqft",Year Built: 1955,1 Car Garage,"$2,155,000",San Diego
4060 Huerfano Ave #135,2 Beds,2 Baths,878 sqft,Year Built: 1972,Garage,"$579,900",San Diego
500 W  Harbor Dr   W  #516,1 Bed,1 Bath,726 sqft,Year Built: 1994,Garage,"$629,000",San Diego
2844 Burgener Blvd,5 Beds,4 Baths,"2,161 sqft",Year Built: 1952,2 Car Garage,"$1,849,000",San Diego
1787 Neale St,5 Beds,6 Baths,"3,727 sqft",Year Built: 2023,2 Car Garage,"$4,700,000",San Diego
1380 Gertrude St,3 Beds,2 Baths,"1,440 sqft",Year Built: 1960,Garage,"$1,225,000",San Diego
4611 Santa Cruz Ave,5 Beds,6 Baths,"3,782 sqft",Year Built: 2014,4 Car Garage,"$4,149,000",San Diego
9367 Bernardo Lakes Dr,7 Beds,8 Baths,"5,500 sqft",Year Built: 2000,4 Car Garage,"$3,900,000",San Diego
2356 Worden St,4 Beds,2 Baths,"1,888 sqft",Year Built: 1968,2 Car Garage,"$1,549,000",San Diego
777 6th Ave #404,1 Bed,1 Bath,656 sqft,Year Built: 2005,Garage,"$450,000",San Diego
4782 Old Cliffs Rd,2 Beds,2 Baths,"1,040 sqft",Year Built: 1965,Carport,"$169,900",San Diego
4996 Old Cliffs Rd,2 Beds,2 Baths,"1,344 sqft",Year Built: 1971,Carport,"$150,000",San Diego
1381 Palm Ave #9,2 Beds,2 Baths,629 sqft,Year Built: 2023,Carport,"$199,500",San Diego
2750 Wheatstone St #37,2 Beds,1 Bath,858 sqft,Year Built: 1976,Carport,"$142,000",San Diego
4991 Old Cliffs Rd,2 Beds,2 Baths,"1,440 sqft",Year Built: 1972,Carport,"$180,000",San Diego
4972 Old Cliffs Rd,3 Beds,2 Baths,"1,392 sqft",Year Built: 2004,Carport,"$299,990",San Diego
2750 Wheatstone St #42,3 Beds,2 Baths,"1,081 sqft",Year Built: 1972,Carport,"$199,000",San Diego
6460 Convoy Ct #139,3 Beds,2 Baths,960 sqft,Year Built: 1970,Carport,"$179,900",San Diego
3023-3029 Jarvis St,7 Beds,5 Baths,"3,050 sqft",Year Built: 1951,Garage,"$2,100,000",San Diego
1830 Avenida Del Mundo #1402,1 Bed,1 Bath,756 sqft,Year Built: 1974,Garage,"$1,195,000",San Diego
1801 Illion St,6 Beds,5 Baths,"4,196 sqft (on 0.30 acres)",Year Built: 2010,3 Car Garage,"$2,999,900",San Diego
13081 Dressage Ln,7 Beds,5 Baths,"4,400 sqft",Year Built: 2002,3 Car Garage,"$3,199,000",San Diego
4206 Eight Bannock Ave,2 Beds,2 Baths,"1,232 sqft",Year Built: 1954,2 Car Garage,"$960,000",San Diego
14211 Fox Run Row,3 Beds,3 Baths,"2,851 sqft",Year Built: 1987,2 Car Garage,"$2,285,000",San Diego
10650 Melogold Way,3 Beds,3 Baths,"2,574 sqft",Year Built: 2022,2 Car Garage,"$1,670,000",San Diego
4454 52nd St,Studio,,,Year Built: 1944,Garage,"$1,699,000",San Diego
804 Ensenada Ct,5 Beds,3 Baths,"1,920 sqft",Year Built: 1978,No Info,"$2,695,000",San Diego
6131 La Pintura Dr,7 Beds,7 Baths,"5,548 sqft (on 0.67 acres)",Year Built: 2000,2 Car Garage,"$4,450,000",San Diego
7595 Hillside Dr   #352-141-00,,,,,No Info,"$4,995,000",San Diego
17464 Plaza Cerado #84,2 Beds,1 Bath,945 sqft (on 6.86 acres),Year Built: 1973,Garage,"$479,000",San Diego
9351 La Jolla Farms Rd,8 Beds,5 Baths,"4,925 sqft (on 0.54 acres)",Year Built: 1975,3 Car Garage,"$6,497,000",San Diego
5220 Le Barron Rd,4 Beds,4 Baths,"2,744 sqft (on 1.25 acres)",Year Built: 1974,2 Car Garage,"$1,799,999",San Diego
7425 Charmant Dr #2815,2 Beds,2 Baths,934 sqft,Year Built: 1987,Garage,"$745,000",San Diego
12780 Avenida La Valencia #163,2 Beds,2 Baths,"1,372 sqft",Year Built: 1974,Garage,"$689,900",San Diego
1937 Paseo Dorado,3 Beds,4 Baths,"2,793 sqft",Year Built: 1990,2 Car Garage,"$4,600,000",San Diego
16176 Veridian Cir,4 Beds,4 Baths,"1,858 sqft (on 19 acres)",Year Built: 2016,2 Car Garage,"$1,100,000",San Diego
2500 6th Ave #5,4 Beds,5 Baths,"4,715 sqft",Year Built: 2005,Garage,"$5,500,000",San Diego
5943 Caminito Deporte,3 Beds,2 Baths,"1,334 sqft",Year Built: 1977,Garage,"$740,000",San Diego
4111 Bayard St,5 Beds,5 Baths,"4,612 sqft",Year Built: 1984,3 Car Garage,"$4,400,000",San Diego
4470 Appleton St,3 Beds,2 Baths,"1,626 sqft",Year Built: 1958,2 Car Garage,"$1,275,000",San Diego
249 Playa Del Norte St,2 Beds,4 Baths,"2,989 sqft",Year Built: 2020,2 Car Garage,"$3,950,000",San Diego
3579 Orange Ave,2 Beds,1 Bath,720 sqft,Year Built: 1925,Garage,"$675,000",San Diego
10 Jamaica Village Rd,3 Beds,3 Baths,"1,826 sqft",Year Built: 1971,Garage,"$1,400,000",San Diego
8168 Santaluz Village Grn N,3 Beds,3 Baths,"2,248 sqft",Year Built: 2003,2 Car Garage,"$2,395,000",San Diego
2003 Bayview Heights Dr #35,1 Bed,1 Bath,624 sqft (on 42.88 acres),Year Built: 1969,2 Carport Spaces,"$170,000",San Diego
1011 Beyer Way #122,2 Beds,2 Baths,"1,344 sqft",Year Built: 1971,2 Parking Spaces,"$154,999",San Diego
3079-87 L St,Studio,,,Year Built: 1935,Garage,"$850,000",San Diego
6125 Glennchester Row,3 Beds,3 Baths,"2,786 sqft",Year Built: 1995,3 Car Garage,"$2,595,000",San Diego
1517-1521 Meade Ave,5 Beds,3 Baths,"1,703 sqft",Year Built: 1903,1 Car Garage,"$1,495,000",San Diego
5964 Baja Dr,4 Beds,3 Baths,"1,934 sqft (on 0.30 acres)",Year Built: 1957,2 Car Garage,"$999,500",San Diego
4880 54th St,6 Beds,3 Baths,"1,671 sqft",Year Built: 1965,Garage,"$999,500",San Diego
5063 Chaparral Way,5 Beds,2 Baths,"1,854 sqft",Year Built: 1960,2 Car Garage,"$999,500",San Diego
12206 Fairway Pointe Row,5 Beds,4 Baths,"4,680 sqft",Year Built: 1987,2 Car Garage,"$2,199,000",San Diego
14790 Caminito Porta Delgada,4 Beds,4 Baths,"3,022 sqft",Year Built: 1989,3 Car Garage,"$2,799,990",San Diego
1770 Avenida Del Mundo #1401,1 Bed,1 Bath,800 sqft,Year Built: 1974,Garage,"$1,499,000",San Diego
801 Ash St #202,2 Beds,2 Baths,"1,245 sqft",Year Built: 2006,Garage,"$775,000",San Diego
7950 Avenida Kirjah,5 Beds,7 Baths,"5,814 sqft (on 0.44 acres)",Year Built: 2006,3 Car Garage,"$4,995,000",San Diego
101 Market St #437,1 Bed,1 Bath,681 sqft,Year Built: 2005,1 Car Garage,"$585,000",San Diego
7880 Calle Dos Lagos,4 Beds,5 Baths,"4,315 sqft (on 2.50 acres)",Year Built: 1976,Garage,"$4,400,000",San Diego
4121-23 36th St,Studio,,,Year Built: 1926,No Info,"$1,775,000",San Diego
4072 Sequoia St,4 Beds,4 Baths,"1,900 sqft",Year Built: 2023,Garage,"$2,199,000",San Diego
550 Front St #908,2 Beds,3 Baths,"1,509 sqft",Year Built: 2005,Garage,"$1,790,000",San Diego
10336 Londonderry Ave,2 Beds,2 Baths,"1,008 sqft",Year Built: 1972,2 Car Garage,"$949,900",San Diego
550 Front St #2102,2 Beds,2 Baths,"1,045 sqft",Year Built: 2005,Garage,"$899,000",San Diego
503 9th St,4 Beds,5 Baths,"2,937 sqft",Year Built: 2020,1 Car Garage,"$6,599,000",San Diego
8395 Menkar Rd,3 Beds,2 Baths,"1,275 sqft",Year Built: 1975,2 Car Garage,"$1,029,000",San Diego
8662 Villa La Jolla Dr #3,2 Beds,3 Baths,"1,358 sqft (on 3 acres)",Year Built: 1981,2 Car Garage,"$1,040,000",San Diego
7855 Cowles Mountain Ct #A27,2 Beds,2 Baths,"1,048 sqft",Year Built: 1971,1 Carport Spaces,,San Diego
809 Island Ct   #811,Studio,,"1,008 sqft",Year Built: 1947,No Info,"$1,460,000",San Diego
1210 3rd St,3 Beds,2 Baths,"1,546 sqft",Year Built: 1938,Garage,"$2,035,000",San Diego
8225 Artesian Rd,4 Beds,4 Baths,"4,712 sqft (on 2.52 acres)",Year Built: 2014,2 Car Garage,"$5,495,000",San Diego
5391 Foxhound Way,5 Beds,5 Baths,"3,927 sqft",Year Built: 2000,2 Car Garage,"$2,675,000",San Diego
220 Coast Blvd #2M,Studio,1 Bath,328 sqft,Year Built: 1959,Garage,"$749,000",San Diego
5261 Catoctin Dr,3 Beds,2 Baths,"1,249 sqft",Year Built: 1951,2 Car Garage,"$975,000",San Diego
2888 Iris Ave #12,4 Beds,2 Baths,"1,493 sqft (on 7.77 acres)",Year Built: 2020,Garage,"$329,000",San Diego
1025 Hunter St,3 Beds,3 Baths,"1,678 sqft",Year Built: 1914,Garage,"$1,819,000",San Diego
5030 August St,5 Beds,4 Baths,"2,398 sqft",Year Built: 1956,2 Car Garage,"$1,675,000",San Diego
3115 Thorn St,3 Beds,1 Bath,999 sqft,Year Built: 1911,Garage,"$1,175,000",San Diego
3747 Hemlock St,5 Beds,3 Baths,"2,150 sqft",Year Built: 1955,2 Car Garage,"$799,000",San Diego
3426 Felton St,2 Beds,1 Bath,676 sqft,Year Built: 1939,Garage,"$1,050,000",San Diego
3552 1/2 Front St,3 Beds,3 Baths,"1,750 sqft",Year Built: 1942,Garage,"$1,675,000",San Diego
1295 Buenos Ave,3 Beds,3 Baths,"2,560 sqft",Year Built: 1983,2 Car Garage,"$1,695,000",San Diego
889 Date St #216,1 Bed,1 Bath,606 sqft,Year Built: 2007,Garage,"$500,000",San Diego
357 Playa Del Sur #1,3 Beds,3 Baths,"1,470 sqft",Year Built: 1981,Garage,"$1,799,000",San Diego
820-22 Santa Clara Pl,6 Beds,4 Baths,"2,669 sqft",Year Built: 1983,Garage,"$2,879,000",San Diego
3760 Pershing Ave,6 Beds,5 Baths,"3,137 sqft",Year Built: 2023,Garage,"$2,895,000",San Diego
2983-85 Webster Ave,2 Beds,2 Baths,"1,008 sqft",Year Built: 1928,No Info,"$955,000",San Diego
17161 Alva Rd #712,3 Beds,2 Baths,"1,232 sqft",Year Built: 1992,Garage,"$669,500",San Diego
1001-11 3rd St,Studio,,"2,663 sqft",Year Built: 1937,Garage,"$3,450,000",San Diego
425 W  Beech St #1707,2 Beds,3 Baths,"1,305 sqft",Year Built: 2004,Garage,"$979,000",San Diego
9747 W  Canyon Ter  W  #5,3 Beds,3 Baths,"1,402 sqft",Year Built: 2000,2 Car Garage,"$899,999",San Diego
225 Via Del Norte,5 Beds,5 Baths,"3,495 sqft",Year Built: 1949,2 Car Garage,"$9,995,000",San Diego
888 W  E St   #3006,2 Beds,2 Baths,"1,390 sqft",Year Built: 2018,Garage,"$2,145,000",San Diego
1125 Pacific Beach Dr #104,3 Beds,3 Baths,"1,860 sqft (on 1.03 acres)",Year Built: 1995,Garage,"$2,750,000",San Diego
7221 Conestoga Pl,4 Beds,3 Baths,"2,064 sqft",Year Built: 1965,2 Car Garage,"$1,295,000",San Diego
1531 Coast Walk,5 Beds,6 Baths,"5,099 sqft",Year Built: 2000,3 Car Garage,"$10,900,000",San Diego
16227 Palomino Mesa Pl,6 Beds,3 Baths,"3,616 sqft",Year Built: 2003,3 Car Garage,"$1,999,000",San Diego
2059-2065 Morena Blvd,6 Beds,4 Baths,,Year Built: 1951,Garage,"$2,100,000",San Diego
4139-43 Louisiana St,5 Beds,3 Baths,"1,666 sqft",Year Built: 1955,Garage,"$1,529,000",San Diego
4524 Wilson Ave #206,1 Bed,1 Bath,488 sqft,Year Built: 1996,Garage,"$399,000",San Diego
7760 Eads Ave,3 Beds,3 Baths,"2,947 sqft",Year Built: 2000,2 Car Garage,"$2,949,990",San Diego
4115 Van Dyke Ave,1 Bed,1 Bath,380 sqft,Year Built: 1926,2 Parking Spaces,"$479,000",San Diego
740 Cotton St,4 Beds,2 Baths,"1,298 sqft (on 0.26 acres)",Year Built: 1955,2 Parking Spaces,"$975,000",San Diego
5153 Mission Blvd,6 Beds,4 Baths,"2,891 sqft",Year Built: 1950,1 Car Garage,"$3,949,000",San Diego
5389 La Jolla Mesa Dr,4 Beds,2 Baths,"2,364 sqft",Year Built: 1950,1 Car Garage,"$2,750,000",San Diego
7 Half Moon Bnd,3 Beds,3 Baths,"1,938 sqft",Year Built: 1971,2 Car Garage,"$1,699,990",San Diego
3890 Sipes Ln #36,3 Beds,2 Baths,"1,344 sqft",Year Built: 1986,2 Carport Spaces,"$214,899",San Diego
2999 Ocean Front Walk #1,2 Beds,3 Baths,"1,018 sqft",Year Built: 2006,1 Car Garage,"$2,649,000",San Diego
100 Harbor Dr #2404,2 Beds,2 Baths,"1,572 sqft",Year Built: 1992,2 Car Garage,"$1,650,000",San Diego
8111 Lazy River Rd,5 Beds,5 Baths,"3,585 sqft",Year Built: 2012,2 Car Garage,"$2,575,000",San Diego
14321 Old,5 Beds,5 Baths,"3,580 sqft (on 4.90 acres)",Year Built: 2017,8 Car Garage,"$2,400,000",San Diego
1491 Paseo Aurora,2 Beds,2 Baths,"1,193 sqft (on 1.26 acres)",Year Built: 2000,1 Car Garage,"$519,900",San Diego
1388 Kettner Blvd #2203,2 Beds,2 Baths,"1,241 sqft",Year Built: 2019,Garage,"$1,700,000",San Diego
8079 Caminito De Pizza #K,2 Beds,2 Baths,"1,020 sqft",Year Built: 1975,Garage,"$590,000",San Diego
4121-4121 59th St,6 Beds,5 Baths,"2,274 sqft",Year Built: 1926,Garage,"$1,775,000",San Diego
4111-4119 Clairemont Mesa Blvd,10 Beds,7 Baths,,Year Built: 2023,Garage,"$3,445,000",San Diego
13757 Kerry Ln,4 Beds,4 Baths,"3,820 sqft",Year Built: 2003,2 Car Garage,"$2,300,000",San Diego
3031 Udall St,4 Beds,3 Baths,"2,635 sqft",Year Built: 2004,2 Car Garage,"$1,950,000",San Diego
939 Coast Blvd #4H,1 Bed,1 Bath,930 sqft,Year Built: 1966,Garage,"$1,258,600",San Diego
3425 31st St,6 Beds,4 Baths,"2,889 sqft",Year Built: 2015,Garage,"$2,100,000",San Diego
6210 Artisan Way,5 Beds,6 Baths,"4,490 sqft",Year Built: 2018,2 Car Garage,"$3,500,000",San Diego
8236 La Jolla Shores Dr,3 Beds,2 Baths,"1,338 sqft",Year Built: 1950,1 Car Garage,"$2,595,000",San Diego
112 S  58th St,6 Beds,3 Baths,"2,160 sqft",Year Built: 1951,Garage,"$820,000",San Diego
1205 Pacific Hwy #1801,3 Beds,2 Baths,"1,944 sqft",Year Built: 2005,Garage,"$2,650,000",San Diego
8110 Twilight Point Way,5 Beds,6 Baths,"4,625 sqft (on 1.05 acres)",Year Built: 2014,4 Car Garage,"$4,200,000",San Diego
4762 Governor Dr,5 Beds,2 Baths,"1,661 sqft",Year Built: 1974,2 Car Garage,"$1,275,000",San Diego
324 28th St,2 Beds,2 Baths,876 sqft,Year Built: 1950,No Info,"$699,000",San Diego
13283 Rancho Penasquitos Blvd #J207,1 Bed,1 Bath,602 sqft,Year Built: 1992,Garage,"$440,000",San Diego
311 San Elijo St,4 Beds,3 Baths,"2,230 sqft",Year Built: 1952,Garage,"$2,595,000",San Diego
9936 Scripps Westview Way #156,2 Beds,2 Baths,"1,052 sqft",Year Built: 1985,No Info,"$599,900",San Diego
5953 Gaines St,3 Beds,3 Baths,"1,601 sqft",Year Built: 1980,2 Car Garage,"$899,000",San Diego
12835 Seabreeze Farms Dr,6 Beds,5 Baths,"3,577 sqft",Year Built: 2002,2 Car Garage,"$2,499,000",San Diego
2750 4th Ave  #100,1 Bed,1 Bath,"1,231 sqft",Year Built: 2020,Garage,"$1,325,000",San Diego
700 W  East St #2202,2 Beds,2 Baths,"1,200 sqft",Year Built: 2008,Garage,"$1,090,000",San Diego
1215-21 Grand Ave,6 Beds,5 Baths,"3,304 sqft",Year Built: 2017,4 Car Garage,"$3,999,000",San Diego
14534 Las Haciendas,4 Beds,4 Baths,"3,582 sqft (on 0.40 acres)",Year Built: 2003,3 Car Garage,"$2,899,000",San Diego
2251 San Juan Rd,5 Beds,4 Baths,"3,904 sqft (on 0.30 acres)",Year Built: 1935,2 Car Garage,"$3,980,000",San Diego
7560 Eads Ave #1,3 Beds,2 Baths,"1,272 sqft",Year Built: 1989,2 Car Garage,"$1,178,900",San Diego
5 Sandpiper Strand,3 Beds,3 Baths,"3,742 sqft",Year Built: 1983,2 Car Garage,"$5,000,000",San Diego
1820 Avenida Del Mundo #1201,1 Bed,2 Baths,"1,200 sqft",Year Built: 1978,Garage,"$1,895,000",San Diego
2003 Sunset Blvd,5 Beds,4 Baths,"4,886 sqft",Year Built: 1919,Garage,"$3,995,000",San Diego
2102-2102 E  4th St   #8,4 Beds,4 Baths,"2,112 sqft",Year Built: 1953,No Info,"$1,245,000",San Diego
226 Orange Ave #103,2 Beds,2 Baths,"1,650 sqft",Year Built: 1990,2 Car Garage,"$1,499,000",San Diego
14241 Via Baroda,5 Beds,4 Baths,"3,428 sqft (on 7.85 acres)",Year Built: 1990,3 Car Garage,"$2,995,000",San Diego
3626-3628 Newton Ave,2 Beds,2 Baths,800 sqft,Year Built: 1953,No Info,"$579,000",San Diego
6389 Castejon Dr,6 Beds,9 Baths,"11,000 sqft (on 0.49 acres)",Year Built: 2022,4 Car Garage,"$19,995,000",San Diego
700 W  East St   #2206,2 Beds,2 Baths,"1,548 sqft",Year Built: 2007,Garage,"$1,579,000",San Diego
18686 Caminito Cantilena #209,2 Beds,3 Baths,"1,275 sqft",Year Built: 1993,Garage,"$695,000",San Diego
3850 Quarter Mile Dr,3 Beds,3 Baths,"2,029 sqft (on 2.29 acres)",Year Built: 2003,2 Car Garage,"$1,639,000",San Diego
100 Harbor Dr   #1106,1 Bed,1 Bath,"1,036 sqft",Year Built: 1992,Garage,,San Diego
1570 Linwood St,4 Beds,3 Baths,"1,769 sqft",Year Built: 1964,Garage,"$1,499,000",San Diego
4639 Iroquois Ave,3 Beds,3 Baths,"1,644 sqft",Year Built: 1995,1 Car Garage,"$1,399,000",San Diego
Homes Available Soon Plan in Palmer at 3 Roots by Shea Homes-Family,Studio,,,Year Built: 2023,No Info,,San Diego
Plan 3 in Lotus at 3 Roots by Shea Homes-Family,5 Beds,5 Baths,"3,124 sqft",Year Built: 2023,No Info,"$1,934,129+",San Diego
13159 Sea Knoll Ct,6 Beds,5 Baths,"3,780 sqft",Year Built: 1997,3 Car Garage,"$2,749,000",San Diego
6034 Madra Ave,4 Beds,3 Baths,"2,828 sqft",Year Built: 1963,2 Car Garage,"$1,700,000",San Diego
46 Spinnaker Way,4 Beds,4 Baths,"3,493 sqft",Year Built: 1988,2 Car Garage,"$4,250,000",San Diego
510 1st Ave #1904,3 Beds,2 Baths,"1,393 sqft",Year Built: 2002,Garage,"$1,496,000",San Diego
17221 Golden Wagon,5 Beds,4 Baths,"3,603 sqft",Year Built: 2008,2 Car Garage,"$1,980,000",San Diego
3410 Caminito Daniella,6 Beds,8 Baths,"8,538 sqft",Year Built: 2011,3 Car Garage,"$6,699,000",San Diego
5878 Soledad Rd,5 Beds,4 Baths,"2,711 sqft",Year Built: 1962,2 Car Garage,"$2,999,000",San Diego
4408-4408 Park Blvd #10,3 Beds,3 Baths,"1,400 sqft",Year Built: 1908,Garage,"$1,489,000",San Diego
1240 India St #506,2 Beds,1 Bath,943 sqft,Year Built: 2003,Garage,"$774,999",San Diego
200 Harbor Dr #3002,2 Beds,2 Baths,"1,474 sqft",Year Built: 1992,2 Car Garage,"$1,634,900",San Diego
379 F Ave,5 Beds,4 Baths,"2,601 sqft",Year Built: 1980,2 Car Garage,"$3,225,000",San Diego
3601 Bernwood Pl #71,1 Bed,1 Bath,594 sqft,Year Built: 1992,1 Carport Spaces,"$675,000",San Diego
3809-11 Birch St,Studio,,"1,384 sqft",Year Built: 1945,4 Parking Spaces,"$849,000",San Diego
2855 5th Ave #1304,3 Beds,4 Baths,"4,875 sqft",Year Built: 2018,3 Car Garage,"$8,300,000",San Diego
555 Front St #2201,2 Beds,2 Baths,"1,186 sqft",Year Built: 2002,Garage,"$1,189,000",San Diego
2497 Darlington Row,5 Beds,4 Baths,"2,939 sqft",Year Built: 1997,3 Car Garage,"$2,949,000",San Diego
3879 Ocean Front Walk,5 Beds,5 Baths,"2,830 sqft",Year Built: 2010,2 Car Garage,"$6,750,000",San Diego
979 W  Laurel St,2 Beds,4 Baths,"2,000 sqft",Year Built: 2007,Garage,"$1,599,000",San Diego
3295 Trumbull St,3 Beds,4 Baths,"2,442 sqft",Year Built: 2005,2 Car Garage,"$2,750,000",San Diego
5324 Naranja St,3 Beds,2 Baths,"1,272 sqft",Year Built: 1958,Garage,"$950,000",San Diego
3079 Grape St,3 Beds,2 Baths,"1,339 sqft",Year Built: 1925,Garage,"$1,099,000",San Diego
Del sol Blvd,,,,,No Info,"$199,000",San Diego
2060 Caminito Circulo Norte,3 Beds,2 Baths,"1,700 sqft",Year Built: 1971,2 Car Garage,"$1,495,000",San Diego
